v	unc	v1'	v2'	l2'	v3'	J'	parity'	v1''	v2''	l2''	v3''	J''	parity''	tag
1090.384944	0.0001	0	2	2	11	17	f	1	2	2	02	16	e	tag19500
1090.385577	0.0001	0	2	2	11	17	f	1	2	2	02	16	e	tag19501
1090.422391	0.0001	1	1	1	12	32	e	2	1	1	03	31	f	tag19502
1090.553211	0.0001	0	3	3	11	17	f	1	3	3	02	16	e	tag19503
1090.553212	0.0001	0	3	3	11	17	f	1	3	3	02	16	e	tag19504
1090.675161	0.0001	0	1	1	11	22	e	1	1	1	02	21	f	tag19505
1090.715932	0.0001	1	1	1	12	32	e	2	1	1	03	31	f	tag19506
1090.786909	0.0001	0	1	1	11	22	e	1	1	1	02	21	f	tag19507
1090.817543	0.0001	1	0	0	12	38		2	0	0	03	37		tag19508
1090.915353	0.0001	0	0	0	11	36		1	0	0	02	35		tag19509
1090.95758	0.0001	1	1	1	12	33	f	2	1	1	03	32	e	tag19510
1091.032849	0.0001	0	2	2	11	18	e	1	2	2	02	17	f	tag19511
1091.033649	0.0001	0	2	2	11	18	e	1	2	2	02	17	f	tag19512
1091.202942	0.0001	0	3	3	11	18	e	1	3	3	02	17	f	tag19513
1091.202943	0.0001	0	3	3	11	18	e	1	3	3	02	17	f	tag19514
1091.271612	0.0001	1	1	1	12	33	f	2	1	1	03	32	e	tag19515
1091.285124	0.0001	0	1	1	11	23	f	1	1	1	02	22	e	tag19516
1091.313121	0.0001	1	0	0	12	39		2	0	0	03	38		tag19517
1091.408639	0.0001	0	1	1	11	23	f	1	1	1	02	22	e	tag19518
1091.447533	0.0001	0	0	0	11	37		1	0	0	02	36		tag19519
1091.486029	0.0001	1	1	1	12	34	e	2	1	1	03	33	f	tag19520
1091.674489	0.0001	0	2	2	11	19	f	1	2	2	02	18	e	tag19521
1091.675487	0.0001	0	2	2	11	19	f	1	2	2	02	18	e	tag19522
1091.802147	0.0001	1	0	0	12	40		2	0	0	03	39		tag19523
1091.821212	0.0001	1	1	1	12	34	e	2	1	1	03	33	f	tag19524
1091.846443	0.0001	0	3	3	11	19	f	1	3	3	02	18	e	tag19525
1091.846444	0.0001	0	3	3	11	19	f	1	3	3	02	18	e	tag19526
1091.888614	0.0001	0	1	1	11	24	e	1	1	1	02	23	f	tag19527
1091.973791	0.0001	0	0	0	11	38		1	0	0	02	37		tag19528
1092.007749	0.0001	1	1	1	12	35	f	2	1	1	03	34	e	tag19529
1092.024459	0.0001	0	1	1	11	24	e	1	1	1	02	23	f	tag19530
1092.284636	0.0001	1	0	0	12	41		2	0	0	03	40		tag19531
1092.309865	0.0001	0	2	2	11	20	e	1	2	2	02	19	f	tag19532
1092.311095	0.0001	0	2	2	11	20	e	1	2	2	02	19	f	tag19533
1092.36474	0.0001	1	1	1	12	35	f	2	1	1	03	34	e	tag19534
1092.483713	0.0001	0	3	3	11	20	e	1	3	3	02	19	f	tag19535
1092.483716	0.0001	0	3	3	11	20	e	1	3	3	02	19	f	tag19536
1092.485636	0.0001	0	1	1	11	25	f	1	1	1	02	24	e	tag19537
1092.494143	0.0001	0	0	0	11	39		1	0	0	02	38		tag19538
1092.52275	0.0001	1	1	1	12	36	e	2	1	1	03	35	f	tag19539
1092.634375	0.0001	0	1	1	11	25	f	1	1	1	02	24	e	tag19540
1092.760605	0.0001	1	0	0	12	42		2	0	0	03	41		tag19541
1092.902205	0.0001	1	1	1	12	36	e	2	1	1	03	35	f	tag19542
1092.938974	0.0001	0	2	2	11	21	f	1	2	2	02	20	e	tag19543
1092.940475	0.0001	0	2	2	11	21	f	1	2	2	02	20	e	tag19544
1093.008604	0.0001	0	0	0	11	40		1	0	0	02	39		tag19545
1093.0762	0.0001	0	1	1	11	26	e	1	1	1	02	25	f	tag19546
1093.114756	0.0001	0	3	3	11	21	f	1	3	3	02	20	e	tag19547
1093.114759	0.0001	0	3	3	11	21	f	1	3	3	02	20	e	tag19548
1093.23007	0.0001	1	0	0	12	43		2	0	0	03	42		tag19549
1093.23839	0.0001	0	1	1	11	26	e	1	1	1	02	25	f	tag19550
1093.517188	0.0001	0	0	0	11	41		1	0	0	02	40		tag19551
1093.561819	0.0001	0	2	2	11	22	e	1	2	2	02	21	f	tag19552
1093.563632	0.0001	0	2	2	11	22	e	1	2	2	02	21	f	tag19553
1093.660311	0.0001	0	1	1	11	27	f	1	1	1	02	26	e	tag19554
1093.693048	0.0001	1	0	0	12	44		2	0	0	03	43		tag19555
1093.739573	0.0001	0	3	3	11	22	e	1	3	3	02	21	f	tag19556
1093.739577	0.0001	0	3	3	11	22	e	1	3	3	02	21	f	tag19557
1093.836508	0.0001	0	1	1	11	27	f	1	1	1	02	26	e	tag19558
1094.019911	0.0001	0	0	0	11	42		1	0	0	02	41		tag19559
1094.149557	0.0001	1	0	0	12	45		2	0	0	03	44		tag19560
1094.178397	0.0001	0	2	2	11	23	f	1	2	2	02	22	e	tag19561
1094.180568	0.0001	0	2	2	11	23	f	1	2	2	02	22	e	tag19562
1094.237979	0.0001	0	1	1	11	28	e	1	1	1	02	27	f	tag19563
1094.358165	0.0001	0	3	3	11	23	f	1	3	3	02	22	e	tag19564
1094.35817	0.0001	0	3	3	11	23	f	1	3	3	02	22	e	tag19565
1094.428736	0.0001	0	1	1	11	28	e	1	1	1	02	27	f	tag19566
1094.51679	0.0001	0	0	0	11	43		1	0	0	02	42		tag19567
1094.599613	0.0001	1	0	0	12	46		2	0	0	03	45		tag19568
1094.78871	0.0001	0	2	2	11	24	e	1	2	2	02	23	f	tag19569
1094.791289	0.0001	0	2	2	11	24	e	1	2	2	02	23	f	tag19570
1094.809213	0.0001	0	1	1	11	29	f	1	1	1	02	28	e	tag19571
1094.970535	0.0001	0	3	3	11	24	e	1	3	3	02	23	f	tag19572
1094.970542	0.0001	0	3	3	11	24	e	1	3	3	02	23	f	tag19573
1095.007841	0.0001	0	0	0	11	44		1	0	0	02	43		tag19574
1095.015079	0.0001	0	1	1	11	29	f	1	1	1	02	28	e	tag19575
1095.043235	0.0001	1	0	0	12	47		2	0	0	03	46		tag19576
1095.374021	0.0001	0	1	1	11	30	e	1	1	1	02	29	f	tag19577
1095.392758	0.0001	0	2	2	11	25	f	1	2	2	02	24	e	tag19578
1095.395799	0.0001	0	2	2	11	25	f	1	2	2	02	24	e	tag19579
1095.480442	0.0001	1	0	0	12	48		2	0	0	03	47		tag19580
1095.493081	0.0001	0	0	0	11	45		1	0	0	02	44		tag19581
1095.595541	0.0001	0	1	1	11	30	e	1	1	1	02	29	f	tag19582
1095.911253	0.0001	1	0	0	12	49		2	0	0	03	48		tag19583
1095.932413	0.0001	0	1	1	11	31	f	1	1	1	02	30	e	tag19584
1095.972527	0.0001	0	0	0	11	46		1	0	0	02	45		tag19585
1095.990541	0.0001	0	2	2	11	26	e	1	2	2	02	25	f	tag19586
1095.994102	0.0001	0	2	2	11	26	e	1	2	2	02	25	f	tag19587
1096.17013	0.0001	0	1	1	11	31	f	1	1	1	02	30	e	tag19588
1096.335686	0.0001	1	0	0	12	50		2	0	0	03	49		tag19589
1096.446197	0.0001	0	0	0	11	47		1	0	0	02	46		tag19590
1096.484399	0.0001	0	1	1	11	32	e	1	1	1	02	31	f	tag19591
1096.582059	0.0001	0	2	2	11	27	f	1	2	2	02	26	e	tag19592
1096.586205	0.0001	0	2	2	11	27	f	1	2	2	02	26	e	tag19593
1096.73885	0.0001	0	1	1	11	32	e	1	1	1	02	31	f	tag19594
1096.753761	0.0001	1	0	0	12	51		2	0	0	03	50		tag19595
1096.914109	0.0001	0	0	0	11	48		1	0	0	02	47		tag19596
1097.02999	0.0001	0	1	1	11	33	f	1	1	1	02	32	e	tag19597
1097.165498	0.0001	1	0	0	12	52		2	0	0	03	51		tag19598
1097.167315	0.0001	0	2	2	11	28	e	1	2	2	02	27	f	tag19599
1097.172112	0.0001	0	2	2	11	28	e	1	2	2	02	27	f	tag19600
1097.301709	0.0001	0	1	1	11	33	f	1	1	1	02	32	e	tag19601
1097.376281	0.0001	0	0	0	11	49		1	0	0	02	48		tag19602
1097.569195	0.0001	0	1	1	11	34	e	1	1	1	02	33	f	tag19603
1097.570918	0.0001	1	0	0	12	53		2	0	0	03	52		tag19604
1097.746308	0.0001	0	2	2	11	29	f	1	2	2	02	28	e	tag19605
1097.75183	0.0001	0	2	2	11	29	f	1	2	2	02	28	e	tag19606
1097.832732	0.0001	0	0	0	11	50		1	0	0	02	49		tag19607
1097.858714	0.0001	0	1	1	11	34	e	1	1	1	02	33	f	tag19608
1097.970041	0.0001	1	0	0	12	54		2	0	0	03	53		tag19609
1098.102027	0.0001	0	1	1	11	35	f	1	1	1	02	34	e	tag19610
1098.283481	0.0001	0	0	0	11	51		1	0	0	02	50		tag19611
1098.31904	0.0001	0	2	2	11	30	e	1	2	2	02	29	f	tag19612
1098.325364	0.0001	0	2	2	11	30	e	1	2	2	02	29	f	tag19613
1098.362888	0.0001	1	0	0	12	55		2	0	0	03	54		tag19614
1098.409871	0.0001	0	1	1	11	35	f	1	1	1	02	34	e	tag19615
1098.628497	0.0001	0	1	1	11	36	e	1	1	1	02	35	f	tag19616
1098.728547	0.0001	0	0	0	11	52		1	0	0	02	51		tag19617
1098.74948	0.0001	1	0	0	12	56		2	0	0	03	55		tag19618
1098.885513	0.0001	0	2	2	11	31	f	1	2	2	02	30	e	tag19619
1098.892721	0.0001	0	2	2	11	31	f	1	2	2	02	30	e	tag19620
1098.955188	0.0001	0	1	1	11	36	e	1	1	1	02	35	f	tag19621
1099.12984	0.0001	1	0	0	12	57		2	0	0	03	56		tag19622
1099.148617	0.0001	0	1	1	11	37	f	1	1	1	02	36	e	tag19623
1099.167951	0.0001	0	0	0	11	53		1	0	0	02	52		tag19624
1099.445727	0.0001	0	2	2	11	32	e	1	2	2	02	31	f	tag19625
1099.453909	0.0001	0	2	2	11	32	e	1	2	2	02	31	f	tag19626
1099.494673	0.0001	0	1	1	11	37	f	1	1	1	02	36	e	tag19627
1099.601711	0.0001	0	0	0	11	54		1	0	0	02	53		tag19628
1099.662399	0.0001	0	1	1	11	38	e	1	1	1	02	37	f	tag19629
1099.999686	0.0001	0	2	2	11	33	f	1	2	2	02	32	e	tag19630
1100.008934	0.0001	0	2	2	11	33	f	1	2	2	02	32	e	tag19631
1100.028333	0.0001	0	1	1	11	38	e	1	1	1	02	37	f	tag19632
1100.029849	0.0001	0	0	0	11	55		1	0	0	02	54		tag19633
1100.169857	0.0001	0	1	1	11	39	f	1	1	1	02	38	e	tag19634
1100.452385	0.0001	0	0	0	11	56		1	0	0	02	55		tag19635
1100.547392	0.0001	0	2	2	11	34	e	1	2	2	02	33	f	tag19636
1100.556177	0.0001	0	1	1	11	39	f	1	1	1	02	38	e	tag19637
1100.557803	0.0001	0	2	2	11	34	e	1	2	2	02	33	f	tag19638
1100.671002	0.0001	0	1	1	11	40	e	1	1	1	02	39	f	tag19639
1100.86934	0.0001	0	0	0	11	57		1	0	0	02	56		tag19640
1101.078213	0.0001	0	1	1	11	40	e	1	1	1	02	39	f	tag19641
1101.088845	0.0001	0	2	2	11	35	f	1	2	2	02	34	e	tag19642
1101.100525	0.0001	0	2	2	11	35	f	1	2	2	02	34	e	tag19643
1101.165849	0.0001	0	1	1	11	41	f	1	1	1	02	40	e	tag19644
1101.280735	0.0001	0	0	0	11	58		1	0	0	02	57		tag19645
1101.594449	0.0001	0	1	1	11	41	f	1	1	1	02	40	e	tag19646
1101.62405	0.0001	0	2	2	11	36	e	1	2	2	02	35	f	tag19647
1101.637107	0.0001	0	2	2	11	36	e	1	2	2	02	35	f	tag19648
1101.654413	0.0001	0	1	1	11	42	e	1	1	1	02	41	f	tag19649
1101.686592	0.0001	0	0	0	11	59		1	0	0	02	58		tag19650
1102.086932	0.0001	0	0	0	11	60		1	0	0	02	59		tag19651
1102.104896	0.0001	0	1	1	11	42	e	1	1	1	02	41	f	tag19652
1102.136706	0.0001	0	1	1	11	43	f	1	1	1	02	42	e	tag19653
1102.153009	0.0001	0	2	2	11	37	f	1	2	2	02	36	e	tag19654
1102.167558	0.0001	0	2	2	11	37	f	1	2	2	02	36	e	tag19655
1102.481777	0.0001	0	0	0	11	61		1	0	0	02	60		tag19656
1102.609562	0.0001	0	1	1	11	43	f	1	1	1	02	42	e	tag19657
1102.612744	0.0001	0	1	1	11	44	e	1	1	1	02	43	f	tag19658
1102.675725	0.0001	0	2	2	11	38	e	1	2	2	02	37	f	tag19659
1102.691887	0.0001	0	2	2	11	38	e	1	2	2	02	37	f	tag19660
1102.871151	0.0001	0	0	0	11	62		1	0	0	02	61		tag19661
1103.082542	0.0001	0	1	1	11	45	f	1	1	1	02	44	e	tag19662
1103.108456	0.0001	0	1	1	11	44	e	1	1	1	02	43	f	tag19663
1103.192202	0.0001	0	2	2	11	39	f	1	2	2	02	38	e	tag19664
1103.210102	0.0001	0	2	2	11	39	f	1	2	2	02	38	e	tag19665
1103.255075	0.0001	0	0	0	11	63		1	0	0	02	62		tag19666
1103.546116	0.0001	0	1	1	11	46	e	1	1	1	02	45	f	tag19667
1103.60159	0.0001	0	1	1	11	45	f	1	1	1	02	44	e	tag19668
1103.633572	0.0001	0	0	0	11	64		1	0	0	02	63		tag19669
1103.702442	0.0001	0	2	2	11	40	e	1	2	2	02	39	f	tag19670
1103.722213	0.0001	0	2	2	11	40	e	1	2	2	02	39	f	tag19671
1104.003481	0.0001	0	1	1	11	47	f	1	1	1	02	46	e	tag19672
1104.006665	0.0001	0	0	0	11	65		1	0	0	02	64		tag19673
1104.088971	0.0001	0	1	1	11	46	e	1	1	1	02	45	f	tag19674
1104.20645	0.0001	0	2	2	11	41	f	1	2	2	02	40	e	tag19675
1104.22823	0.0001	0	2	2	11	41	f	1	2	2	02	40	e	tag19676
1104.374378	0.0001	0	0	0	11	66		1	0	0	02	65		tag19677
1104.454654	0.0001	0	1	1	11	48	e	1	1	1	02	47	f	tag19678
1104.570612	0.0001	0	1	1	11	47	f	1	1	1	02	46	e	tag19679
1104.704231	0.0001	0	2	2	11	42	e	1	2	2	02	41	f	tag19680
1104.728162	0.0001	0	2	2	11	42	e	1	2	2	02	41	f	tag19681
1104.736734	0.0001	0	0	0	11	67		1	0	0	02	66		tag19682
1104.899651	0.0001	0	1	1	11	49	f	1	1	1	02	48	e	tag19683
1105.046523	0.0001	0	1	1	11	48	e	1	1	1	02	47	f	tag19684
1105.093756	0.0001	0	0	0	11	68		1	0	0	02	67		tag19685
1105.195787	0.0001	0	2	2	11	43	f	1	2	2	02	42	e	tag19686
1105.22202	0.0001	0	2	2	11	43	f	1	2	2	02	42	e	tag19687
1105.338489	0.0001	0	1	1	11	50	e	1	1	1	02	49	f	tag19688
1105.445469	0.0001	0	0	0	11	69		1	0	0	02	68		tag19689
1105.516714	0.0001	0	1	1	11	49	f	1	1	1	02	48	e	tag19690
1105.681125	0.0001	0	2	2	11	44	e	1	2	2	02	43	f	tag19691
1105.709813	0.0001	0	2	2	11	44	e	1	2	2	02	43	f	tag19692
1105.771185	0.0001	0	1	1	11	51	f	1	1	1	02	50	e	tag19693
1105.791898	0.0001	0	0	0	11	70		1	0	0	02	69		tag19694
1105.981197	0.0001	0	1	1	11	50	e	1	1	1	02	49	f	tag19695
1106.133065	0.0001	0	0	0	11	71		1	0	0	02	70		tag19696
1106.160249	0.0001	0	2	2	11	45	f	1	2	2	02	44	e	tag19697
1106.191554	0.0001	0	2	2	11	45	f	1	2	2	02	44	e	tag19698
1106.197758	0.0001	0	1	1	11	52	e	1	1	1	02	51	f	tag19699
1106.439982	0.0001	0	1	1	11	51	f	1	1	1	02	50	e	tag19700
1106.468996	0.0001	0	0	0	11	72		1	0	0	02	71		tag19701
1106.618225	0.0001	0	1	1	11	53	f	1	1	1	02	52	e	tag19702
1106.633164	0.0001	0	2	2	11	46	e	1	2	2	02	45	f	tag19703
1106.667253	0.0001	0	2	2	11	46	e	1	2	2	02	45	f	tag19704
1106.799715	0.0001	0	0	0	11	73		1	0	0	02	72		tag19705
1106.893082	0.0001	0	1	1	11	52	e	1	1	1	02	51	f	tag19706
1107.032604	0.0001	0	1	1	11	54	e	1	1	1	02	53	f	tag19707
1107.099877	0.0001	0	2	2	11	47	f	1	2	2	02	46	e	tag19708
1107.125247	0.0001	0	0	0	11	74		1	0	0	02	73		tag19709
1107.13692	0.0001	0	2	2	11	47	f	1	2	2	02	46	e	tag19710
1107.340509	0.0001	0	1	1	11	53	f	1	1	1	02	52	e	tag19711
1107.440914	0.0001	0	1	1	11	55	f	1	1	1	02	54	e	tag19712
1107.445618	0.0001	0	0	0	11	75		1	0	0	02	74		tag19713
1107.560392	0.0001	0	2	2	11	48	e	1	2	2	02	47	f	tag19714
1107.600569	0.0001	0	2	2	11	48	e	1	2	2	02	47	f	tag19715
1107.760851	0.0001	0	0	0	11	76		1	0	0	02	75		tag19716
1107.782275	0.0001	0	1	1	11	54	e	1	1	1	02	53	f	tag19717
1107.843175	0.0001	0	1	1	11	56	e	1	1	1	02	55	f	tag19718
1108.014716	0.0001	0	2	2	11	49	f	1	2	2	02	48	e	tag19719
1108.058211	0.0001	0	2	2	11	49	f	1	2	2	02	48	e	tag19720
1108.070974	0.0001	0	0	0	11	77		1	0	0	02	76		tag19721
1108.218391	0.0001	0	1	1	11	55	f	1	1	1	02	54	e	tag19722
1108.239405	0.0001	0	1	1	11	57	f	1	1	1	02	56	e	tag19723
1108.37601	0.0001	0	0	0	11	78		1	0	0	02	77		tag19724
1108.462857	0.0001	0	2	2	11	50	e	1	2	2	02	49	f	tag19725
1108.509858	0.0001	0	2	2	11	50	e	1	2	2	02	49	f	tag19726
1108.629625	0.0001	0	1	1	11	58	e	1	1	1	02	57	f	tag19727
1108.648871	0.0001	0	1	1	11	56	e	1	1	1	02	55	f	tag19728
1108.675986	0.0001	0	0	0	11	79		1	0	0	02	78		tag19729
1108.904819	0.0001	0	2	2	11	51	f	1	2	2	02	50	e	tag19730
1108.955523	0.0001	0	2	2	11	51	f	1	2	2	02	50	e	tag19731
1108.970927	0.0001	0	0	0	11	80		1	0	0	02	79		tag19732
1109.013854	0.0001	0	1	1	11	59	f	1	1	1	02	58	e	tag19733
1109.073727	0.0001	0	1	1	11	57	f	1	1	1	02	56	e	tag19734
1109.340612	0.0001	0	2	2	11	52	e	1	2	2	02	51	f	tag19735
1109.392113	0.0001	0	1	1	11	60	e	1	1	1	02	59	f	tag19736
1109.395218	0.0001	0	2	2	11	52	e	1	2	2	02	51	f	tag19737
1109.492973	0.0001	0	1	1	11	58	e	1	1	1	02	57	f	tag19738
1109.764422	0.0001	0	1	1	11	61	f	1	1	1	02	60	e	tag19739
1109.906622	0.0001	0	1	1	11	59	f	1	1	1	02	58	e	tag19740
1110.130803	0.0001	0	1	1	11	62	e	1	1	1	02	61	f	tag19741
1110.314686	0.0001	0	1	1	11	60	e	1	1	1	02	59	f	tag19742
1110.491276	0.0001	0	1	1	11	63	f	1	1	1	02	62	e	tag19743
1110.717181	0.0001	0	1	1	11	61	f	1	1	1	02	60	e	tag19744
1110.845864	0.0001	0	1	1	11	64	e	1	1	1	02	63	f	tag19745
1111.11412	0.0001	0	1	1	11	62	e	1	1	1	02	61	f	tag19746
1111.194588	0.0001	0	1	1	11	65	f	1	1	1	02	64	e	tag19747
1111.505517	0.0001	0	1	1	11	63	f	1	1	1	02	62	e	tag19748
1111.53747	0.0001	0	1	1	11	66	e	1	1	1	02	65	f	tag19749
1111.874533	0.0001	0	1	1	11	67	f	1	1	1	02	66	e	tag19750
1111.891387	0.0001	0	1	1	11	64	e	1	1	1	02	63	f	tag19751
1112.2058	0.0001	0	1	1	11	68	e	1	1	1	02	67	f	tag19752
1112.271744	0.0001	0	1	1	11	65	f	1	1	1	02	64	e	tag19753
1112.646603	0.0001	0	1	1	11	66	e	1	1	1	02	65	f	tag19754
1113.015979	0.0001	0	1	1	11	67	f	1	1	1	02	66	e	tag19755
1113.379887	0.0001	0	1	1	11	68	e	1	1	1	02	67	f	tag19756
1196.915368	0.0001	1	2	2	02	52	e	0	2	2	01	53	f	tag19757
1196.981295	0.0001	1	2	2	02	52	e	0	2	2	01	53	f	tag19758
1197.660403	0.0001	1	2	2	02	51	f	0	2	2	01	52	e	tag19759
1197.721689	0.0001	1	2	2	02	51	f	0	2	2	01	52	e	tag19760
1198.405533	0.0001	1	2	2	02	50	e	0	2	2	01	51	f	tag19761
1198.462413	0.0001	1	2	2	02	50	e	0	2	2	01	51	f	tag19762
1199.150769	0.0001	1	2	2	02	49	f	0	2	2	01	50	e	tag19763
1199.203474	0.0001	1	2	2	02	49	f	0	2	2	01	50	e	tag19764
1199.576719	0.0001	1	1	1	02	68	e	0	1	1	01	69	f	tag19765
1199.896124	0.0001	1	2	2	02	48	e	0	2	2	01	49	f	tag19766
1199.944876	0.0001	1	2	2	02	48	e	0	2	2	01	49	f	tag19767
1200.342248	0.0001	1	1	1	02	67	f	0	1	1	01	68	e	tag19768
1200.64161	0.0001	1	2	2	02	47	f	0	2	2	01	48	e	tag19769
1200.686627	0.0001	1	2	2	02	47	f	0	2	2	01	48	e	tag19770
1200.701651	0.0001	1	1	1	02	68	e	0	1	1	01	69	f	tag19771
1201.107348	0.0001	1	1	1	02	66	e	0	1	1	01	67	f	tag19772
1201.387239	0.0001	1	2	2	02	46	e	0	2	2	01	47	f	tag19773
1201.428729	0.0001	1	2	2	02	46	e	0	2	2	01	47	f	tag19774
1201.436682	0.0001	1	1	1	02	67	f	0	1	1	01	68	e	tag19775
1201.872034	0.0001	1	1	1	02	65	f	0	1	1	01	66	e	tag19776
1202.133021	0.0001	1	2	2	02	45	f	0	2	2	01	46	e	tag19777
1202.171187	0.0001	1	2	2	02	45	f	0	2	2	01	46	e	tag19778
1202.171563	0.0001	1	1	1	02	66	e	0	1	1	01	67	f	tag19779
1202.636321	0.0001	1	1	1	02	64	e	0	1	1	01	65	f	tag19780
1202.878968	0.0001	1	2	2	02	44	e	0	2	2	01	45	f	tag19781
1202.906316	0.0001	1	1	1	02	65	f	0	1	1	01	66	e	tag19782
1202.914007	0.0001	1	2	2	02	44	e	0	2	2	01	45	f	tag19783
1203.400222	0.0001	1	1	1	02	63	f	0	1	1	01	64	e	tag19784
1203.62509	0.0001	1	2	2	02	43	f	0	2	2	01	44	e	tag19785
1203.640963	0.0001	1	1	1	02	64	e	0	1	1	01	65	f	tag19786
1203.657191	0.0001	1	2	2	02	43	f	0	2	2	01	44	e	tag19787
1204.163751	0.0001	1	1	1	02	62	e	0	1	1	01	63	f	tag19788
1204.371398	0.0001	1	2	2	02	42	e	0	2	2	01	43	f	tag19789
1204.375526	0.0001	1	1	1	02	63	f	0	1	1	01	64	e	tag19790
1204.400743	0.0001	1	2	2	02	42	e	0	2	2	01	43	f	tag19791
1204.926922	0.0001	1	1	1	02	61	f	0	1	1	01	62	e	tag19792
1205.110027	0.0001	1	1	1	02	62	e	0	1	1	01	63	f	tag19793
1205.117903	0.0001	1	2	2	02	41	f	0	2	2	01	42	e	tag19794
1205.144667	0.0001	1	2	2	02	41	f	0	2	2	01	42	e	tag19795
1205.68975	0.0001	1	1	1	02	60	e	0	1	1	01	61	f	tag19796
1205.844488	0.0001	1	1	1	02	61	f	0	1	1	01	62	e	tag19797
1205.864613	0.0001	1	2	2	02	40	e	0	2	2	01	41	f	tag19798
1205.888965	0.0001	1	2	2	02	40	e	0	2	2	01	41	f	tag19799
1206.033524	0.0001	1	3	3	02	23	f	0	3	3	01	24	e	tag19800
1206.03353	0.0001	1	3	3	02	23	f	0	3	3	01	24	e	tag19801
1206.452247	0.0001	1	1	1	02	59	f	0	1	1	01	60	e	tag19802
1206.578929	0.0001	1	1	1	02	60	e	0	1	1	01	61	f	tag19803
1206.61154	0.0001	1	2	2	02	39	f	0	2	2	01	40	e	tag19804
1206.633642	0.0001	1	2	2	02	39	f	0	2	2	01	40	e	tag19805
1206.785703	0.0001	1	3	3	02	22	e	0	3	3	01	23	f	tag19806
1206.785708	0.0001	1	3	3	02	22	e	0	3	3	01	23	f	tag19807
1207.214426	0.0001	1	1	1	02	58	e	0	1	1	01	59	f	tag19808
1207.313371	0.0001	1	1	1	02	59	f	0	1	1	01	60	e	tag19809
1207.358692	0.0001	1	2	2	02	38	e	0	2	2	01	39	f	tag19810
1207.378699	0.0001	1	2	2	02	38	e	0	2	2	01	39	f	tag19811
1207.538283	0.0001	1	3	3	02	21	f	0	3	3	01	22	e	tag19812
1207.538286	0.0001	1	3	3	02	21	f	0	3	3	01	22	e	tag19813
1207.976301	0.0001	1	1	1	02	57	f	0	1	1	01	58	e	tag19814
1208.047835	0.0001	1	1	1	02	58	e	0	1	1	01	59	f	tag19815
1208.106078	0.0001	1	2	2	02	37	f	0	2	2	01	38	e	tag19816
1208.124139	0.0001	1	2	2	02	37	f	0	2	2	01	38	e	tag19817
1208.291265	0.0001	1	3	3	02	20	e	0	3	3	01	21	f	tag19818
1208.291268	0.0001	1	3	3	02	20	e	0	3	3	01	21	f	tag19819
1208.505516	0.0001	2	1	1	03	37	f	1	1	1	02	38	e	tag19820
1208.737884	0.0001	1	1	1	02	56	e	0	1	1	01	57	f	tag19821
1208.782341	0.0001	1	1	1	02	57	f	0	1	1	01	58	e	tag19822
1208.853708	0.0001	1	2	2	02	36	e	0	2	2	01	37	f	tag19823
1208.869964	0.0001	1	2	2	02	36	e	0	2	2	01	37	f	tag19824
1208.905513	0.0001	2	1	1	03	37	f	1	1	1	02	38	e	tag19825
1209.044652	0.0001	1	3	3	02	19	f	0	3	3	01	20	e	tag19826
1209.044654	0.0001	1	3	3	02	19	f	0	3	3	01	20	e	tag19827
1209.249578	0.0001	2	1	1	03	36	e	1	1	1	02	37	f	tag19828
1209.499188	0.0001	1	1	1	02	55	f	0	1	1	01	56	e	tag19829
1209.516909	0.0001	1	1	1	02	56	e	0	1	1	01	57	f	tag19830
1209.577798	0.0001	2	0	0	03	57		1	0	0	02	58		tag19831
1209.601589	0.0001	1	2	2	02	35	f	0	2	2	01	36	e	tag19832
1209.616177	0.0001	1	2	2	02	35	f	0	2	2	01	36	e	tag19833
1209.627259	0.0001	2	1	1	03	36	e	1	1	1	02	37	f	tag19834
1209.798444	0.0001	1	3	3	02	18	e	0	3	3	01	19	f	tag19835
1209.798445	0.0001	1	3	3	02	18	e	0	3	3	01	19	f	tag19836
1209.99394	0.0001	2	1	1	03	35	f	1	1	1	02	36	e	tag19837
1210.179099	0.0001	1	0	0	02	81		0	0	0	01	82		tag19838
1210.251559	0.0001	1	1	1	02	55	f	0	1	1	01	56	e	tag19839
1210.260226	0.0001	1	1	1	02	54	e	0	1	1	01	55	f	tag19840
1210.28789	0.0001	2	0	0	03	56		1	0	0	02	57		tag19841
1210.34973	0.0001	1	2	2	02	34	e	0	2	2	01	35	f	tag19842
1210.349903	0.0001	2	1	1	03	35	f	1	1	1	02	36	e	tag19843
1210.362778	0.0001	1	2	2	02	34	e	0	2	2	01	35	f	tag19844
1210.552643	0.0001	1	3	3	02	17	f	0	3	3	01	18	e	tag19845
1210.552644	0.0001	1	3	3	02	17	f	0	3	3	01	18	e	tag19846
1210.73861	0.0001	2	1	1	03	34	e	1	1	1	02	35	f	tag19847
1210.952569	0.0001	1	0	0	02	80		0	0	0	01	81		tag19848
1210.98631	0.0001	1	1	1	02	54	e	0	1	1	01	55	f	tag19849
1210.99838	0.0001	2	0	0	03	55		1	0	0	02	56		tag19850
1211.021009	0.0001	1	1	1	02	53	f	0	1	1	01	54	e	tag19851
1211.073457	0.0001	2	1	1	03	34	e	1	1	1	02	35	f	tag19852
1211.098139	0.0001	1	2	2	02	33	f	0	2	2	01	34	e	tag19853
1211.10977	0.0001	1	2	2	02	33	f	0	2	2	01	34	e	tag19854
